0, -10297454.703,-7320416.805,-4751106.804
1, -9462690.788,-6502459.354,-4595811.935
2, -8830228.928,-5900254.845,-4221256.302
3, -9098193.172,-5530764.177,-4151077.099
4, -8117229.204,-5293435.320,-3418549.681
5, -8000593.692,-5161535.893,-3418549.681
6, -7632101.182,-4809148.468,-3383164.177
7, -7162219.432,-4515671.847,-3378923.297
8, -6755008.031,-4126486.480,-3099351.614
9, -5604976.014,-3669412.098,-2902716.223
10, -5940253.383,-3391702.123,-2740251.492
11, -5266531.227,-3312061.305,-1955452.180
12, -5368163.652,-3150136.562,-1953373.886
13, -4747457.522,-2733927.780,-1883487.231
14, -5006905.098,-2470340.167,-1843162.950
15, -5142865.326,-2374786.415,-1732715.002
16, -4021708.372,-2143525.862,-1664550.436
17, -3774074.377,-2124686.750,-1664550.436
18, -3695324.177,-2025499.933,-1619539.570
19, -4563267.106,-2311393.184,-1561724.222
20, -4365961.171,-2045120.820,-1469719.446
21, -3474840.716,-1934464.540,-1390309.063
22, -2686058.543,-1747180.036,-1266119.165
23, -2717422.211,-1651602.220,-1210305.957
24, -3148714.256,-1538981.438,-1171335.990
25, -2897785.596,-1466159.975,-1188832.830
26, -4682690.228,-1580143.698,-1156351.129
27, -3151856.485,-1422969.583,-1119900.584
28, -2444283.173,-1410343.962,-1025030.658
29, -4045456.159,-1451714.476,-1019499.460
30, -3008449.572,-1336479.269,-986930.734
31, -2698778.616,-1256575.150,-983204.271
32, -3310106.728,-1171504.722,-940169.311
33, -2223015.957,-1185405.677,-888656.352
34, -2291350.907,-1188328.034,-865600.304
35, -3011499.630,-1154708.162,-865600.304
36, -2015983.900,-1087413.570,-859004.891
37, -2178527.760,-1091845.885,-849193.103
38, -2829556.516,-1138238.989,-849193.103
39, -3846778.486,-1256470.363,-817556.907
40, -2461997.478,-1142399.720,-811733.130
41, -2534740.422,-1205188.441,-800192.310
42, -2926666.224,-1116251.148,-800192.310
43, -2281651.073,-1004405.631,-774647.205
44, -2154912.125,-1012953.240,-774647.205
45, -2822687.535,-1101725.267,-768302.952
46, -2452375.153,-1091319.531,-754907.848
47, -1989093.371,-977573.202,-725784.692
48, -2572334.900,-927460.267,-725784.692
49, -2022288.018,-963887.685,-720659.380
50, -1953957.583,-921099.764,-720659.380
51, -2224611.041,-914052.486,-720659.380
52, -1627449.900,-893450.706,-720659.380
53, -2361679.849,-1018126.966,-698167.960
54, -1880154.562,-896951.215,-698167.960
55, -1880154.562,-822802.671,-698167.960
56, -2408424.351,-924507.375,-689729.210
57, -1437259.896,-791436.539,-684996.636
58, -2062893.222,-877851.489,-684996.636
59, -2090425.768,-889890.036,-675522.369
60, -2391967.570,-904819.242,-675522.369
61, -1881993.779,-854334.043,-675522.369
62, -2367215.658,-851593.915,-675522.369
63, -2080116.363,-831634.246,-674490.359
64, -2227407.634,-854440.927,-675522.369
65, -2373739.124,-928088.226,-675522.369
66, -1727215.061,-835950.606,-675522.369
67, -2265163.110,-767770.335,-675522.369
68, -1979437.571,-798761.342,-675522.369
69, -2019784.014,-771884.095,-674490.359
70, -2181584.483,-806640.228,-674490.359
71, -2455362.241,-853354.849,-674490.359
72, -2280026.093,-814071.827,-663077.669
73, -2229872.596,-820200.720,-663077.669
74, -1909198.393,-845996.815,-662077.248
75, -1927489.026,-807521.298,-662077.248
76, -1781836.662,-858737.795,-673793.721
77, -1877567.788,-817002.630,-643449.129
78, -1889082.133,-815292.489,-643449.129
79, -1619585.643,-814306.989,-643449.129
80, -1944554.972,-782706.679,-643449.129
81, -1922982.612,-818434.232,-642192.509
82, -1760274.208,-786127.445,-642192.509
83, -2085290.728,-908101.212,-642192.509
84, -2405095.335,-877320.064,-623227.050
85, -1952252.680,-830314.188,-623227.050
86, -1611722.612,-853043.253,-622883.730
87, -2716035.113,-880372.882,-622883.730
88, -1799967.935,-756443.433,-622883.730
89, -2146717.923,-775458.429,-622883.730
90, -1964779.787,-769649.392,-622883.730
91, -2265988.904,-794151.064,-622883.730
92, -1816533.326,-742644.189,-622883.730
93, -1703484.230,-718014.309,-622883.730
94, -1821237.197,-766123.151,-622883.730
95, -2184764.062,-762375.761,-622883.730
96, -2721320.459,-824234.702,-622883.730
97, -1852342.184,-742973.592,-622883.730
98, -2444716.980,-777400.301,-615357.308
99, -2623943.646,-852373.012,-614018.463
