0, -11122623.066,-7215650.826,-4420440.293
1, -9950546.095,-6435998.935,-4420440.293
2, -11306847.771,-5914822.355,-4616316.263
3, -8371874.487,-5357982.840,-3772014.313
4, -8398000.174,-4886492.935,-3601106.000
5, -6562559.065,-4466703.755,-3257344.248
6, -6687179.611,-4071862.504,-2698544.067
7, -5407949.282,-3717996.085,-2686951.952
8, -5267839.163,-3605357.204,-2649927.897
9, -5898094.635,-3369559.045,-2461917.212
10, -5708950.292,-3183124.080,-2273603.031
11, -6466643.557,-3067779.908,-2061719.282
12, -3724414.967,-2683062.486,-2072532.536
13, -3898689.122,-2533254.623,-1923305.249
14, -4029358.540,-2480969.875,-1722762.474
15, -4259862.317,-2320376.734,-1560327.475
16, -3075148.278,-2134330.257,-1560327.475
17, -3214008.020,-2031199.904,-1470872.640
18, -3170623.492,-1958966.666,-1470872.640
19, -2841775.861,-1955674.012,-1433240.020
20, -2773527.337,-1827391.207,-1277805.136
21, -3567145.484,-1943974.180,-1277805.136
22, -3518007.663,-1693033.662,-1140935.248
23, -2836120.887,-1549701.461,-1140935.248
24, -4031985.165,-1513924.621,-1082744.545
25, -2303440.319,-1455764.018,-1069081.836
26, -2418936.260,-1314633.626,-1052608.799
27, -2780223.546,-1311691.130,-1066364.238
28, -2091777.966,-1236485.382,-996210.898
29, -2293485.812,-1251003.463,-910956.629
30, -1976407.977,-1145635.261,-910956.629
31, -2531611.132,-1169865.010,-910956.629
32, -2402264.399,-1093202.095,-890151.396
33, -2449421.126,-1151177.550,-873530.757
34, -2308109.279,-1195491.447,-870860.809
35, -1789231.981,-1019456.409,-843040.542
36, -2376705.106,-1063419.560,-818924.519
37, -2574348.365,-1037885.218,-792284.073
38, -2061824.299,-965975.835,-780792.551
39, -1587830.069,-944461.127,-780792.551
40, -2061394.026,-996890.638,-780271.269
41, -2440029.328,-991479.936,-779044.976
42, -2060625.472,-923346.514,-776321.052
43, -1704456.539,-885716.607,-765030.905
44, -2284919.357,-937762.220,-716380.445
45, -2058770.111,-962945.554,-716380.445
46, -2128375.741,-973618.914,-712509.839
47, -1715519.333,-941472.353,-712509.839
48, -1808088.692,-924477.453,-712509.839
49, -2161528.637,-935173.279,-710219.224
50, -1771797.475,-911376.218,-710219.224
51, -1831348.372,-824955.273,-701304.861
52, -1678612.260,-886934.718,-701304.861
53, -1739961.028,-856158.507,-693084.557
54, -2133648.225,-853502.049,-692122.987
55, -2200103.954,-878340.566,-692122.987
56, -2205696.584,-872980.063,-689769.814
57, -2457761.863,-927169.232,-685886.090
58, -2449490.789,-875003.296,-672498.824
59, -1974095.132,-888563.540,-671268.445
60, -1960052.112,-862285.422,-671268.445
61, -1909077.922,-819161.020,-658860.398
62, -2525860.562,-831257.217,-656020.687
63, -1605610.618,-840695.526,-656020.687
64, -2355042.810,-922775.041,-658440.831
65, -1528269.472,-779261.345,-643252.020
66, -2117522.482,-844597.702,-643252.020
67, -1933927.059,-817281.182,-643252.020
68, -3048454.146,-916928.766,-631829.018
69, -1892773.203,-805740.601,-639413.083
70, -1914340.611,-734297.032,-615584.098
71, -2087226.264,-755999.680,-615584.098
72, -1357336.438,-757760.787,-613163.368
73, -1727466.096,-762849.927,-596678.905
74, -2045905.066,-799271.512,-596678.905
75, -2113208.697,-827031.923,-596678.905
76, -1681166.777,-804665.076,-555354.115
77, -2690472.169,-758917.342,-555354.115
78, -1880292.162,-764007.990,-568443.962
79, -1912394.536,-740001.024,-555354.115
80, -2375294.910,-775029.015,-568443.962
81, -1417705.684,-744057.363,-555354.115
82, -1972947.753,-757036.462,-555354.115
83, -1731942.201,-807140.885,-555354.115
84, -1705768.567,-715856.953,-555354.115
85, -1429322.515,-673326.901,-547324.626
86, -1781159.994,-723235.201,-547324.626
87, -2345903.612,-772854.327,-547324.626
88, -2055066.323,-711170.219,-547324.626
89, -1283808.209,-688793.065,-538828.480
90, -1493503.935,-707137.366,-518462.801
91, -1308414.958,-674149.042,-518462.801
92, -2089847.472,-795029.870,-518462.801
93, -1864412.300,-720557.179,-518462.801
94, -1490255.590,-667307.688,-518462.801
95, -1637723.300,-699673.316,-518462.801
96, -1249307.742,-664759.383,-518462.801
97, -1461516.167,-674159.450,-493115.836
98, -2253562.677,-673826.401,-493115.836
99, -1572491.848,-659908.640,-489797.876
