0, -11680032.595,-7271487.626,-3203169.802
1, -13978709.315,-6354770.573,-3411857.138
2, -10912150.530,-5706814.677,-3336751.062
3, -9445344.046,-5227593.209,-2393821.196
4, -8420578.239,-4776336.757,-2393821.196
5, -8289555.977,-4422559.757,-2019526.081
6, -8795640.280,-4118700.117,-2019526.081
7, -7286539.134,-3829518.788,-2137684.034
8, -7910960.418,-3672614.900,-2017775.687
9, -6447629.992,-3308456.596,-2017775.687
10, -5699384.530,-3135430.646,-1816084.482
11, -6109916.982,-2947482.302,-1816084.482
12, -6453587.458,-2842280.309,-1792936.941
13, -4619805.216,-2634659.899,-1587190.349
14, -5181406.094,-2484557.583,-1443780.316
15, -4398812.206,-2316631.002,-1424166.858
16, -5243881.758,-2294997.263,-1438285.461
17, -4688512.297,-2191091.112,-1251459.442
18, -5084991.204,-2099013.886,-1251459.442
19, -5716155.641,-2016278.241,-1180595.231
20, -4083409.662,-1878263.527,-1104850.893
21, -3374719.501,-1772305.779,-1091495.877
22, -3520055.825,-1692652.863,-990217.240
23, -4026181.590,-1643652.888,-990217.240
24, -3682946.954,-1539870.338,-1000460.291
25, -3476441.884,-1437003.288,-914628.865
26, -3976421.435,-1417610.611,-857997.768
27, -3228680.876,-1352859.630,-847332.115
28, -3091317.525,-1350166.980,-833225.903
29, -4500499.792,-1300873.851,-771118.434
30, -4226649.250,-1283062.452,-761724.660
31, -3358847.407,-1208414.569,-698311.997
32, -3648287.703,-1171723.570,-698311.997
33, -3176529.159,-1115051.963,-698311.997
34, -3150683.694,-1138649.437,-674489.830
35, -3942173.440,-1046830.829,-669861.133
36, -3780631.404,-1070085.584,-657708.659
37, -3684746.989,-1044535.205,-629924.026
38, -3314100.845,-1005904.561,-617223.740
39, -3163201.751,-1033434.634,-613553.510
40, -2888807.568,-973277.151,-582270.280
41, -3092528.740,-920835.051,-582189.473
42, -3052689.431,-928700.740,-548111.175
43, -4846748.054,-904598.384,-525707.670
44, -2856792.207,-844925.098,-517026.490
45, -3465690.854,-899124.182,-504077.037
46, -3357374.396,-855659.549,-491590.083
47, -4129010.441,-821852.077,-478480.352
48, -3385832.481,-759867.306,-478480.352
49, -3469365.103,-735833.346,-478480.352
50, -2963083.738,-752148.075,-478480.352
51, -2504003.489,-713041.577,-464210.519
52, -2833542.720,-712442.096,-464210.519
53, -2461569.131,-646851.860,-455583.660
54, -2366676.465,-678316.862,-455583.660
55, -3228509.966,-663425.080,-455531.796
56, -2048287.967,-673657.592,-448116.343
57, -3334727.881,-700037.636,-437168.676
58, -2710695.512,-680628.843,-437168.676
59, -2834883.871,-659979.652,-427148.661
60, -2403266.209,-666768.121,-416573.510
61, -1926451.172,-615615.817,-411874.597
62, -2836727.255,-664688.576,-411874.597
63, -3032323.631,-646828.371,-410289.825
64, -2565560.651,-645607.458,-409296.360
65, -2793513.498,-626032.071,-404533.111
66, -2315593.510,-617851.478,-394812.427
67, -2333980.332,-648229.962,-401068.099
68, -2510670.131,-606697.374,-400944.419
69, -2392609.061,-607363.718,-395053.165
70, -2362856.786,-604028.502,-392317.592
71, -2120131.371,-568263.262,-380343.495
72, -2307298.680,-584762.606,-380343.495
73, -3765118.389,-584219.858,-380343.495
74, -2730502.886,-594896.448,-380343.495
75, -3136126.107,-612862.058,-380343.495
76, -3441126.011,-626716.012,-381790.690
77, -3912808.344,-623396.429,-381790.690
78, -2720206.073,-619011.381,-381790.690
79, -2959368.641,-579504.246,-381790.690
80, -2237063.287,-583134.365,-380634.408
81, -2455252.094,-583846.004,-378265.377
82, -1975479.435,-557225.585,-368170.763
83, -2755761.390,-550382.075,-368170.763
84, -2748804.709,-607273.272,-368170.763
85, -2625606.833,-562243.778,-360653.430
86, -2288930.816,-551997.286,-360653.430
87, -3127859.258,-593837.706,-360653.430
88, -2547564.148,-553513.319,-360653.430
89, -2876536.736,-581857.312,-360653.430
90, -2907415.904,-576138.516,-359864.747
91, -2861049.605,-568856.436,-360653.430
92, -2454588.019,-535218.108,-359864.747
93, -2291632.586,-540301.012,-359864.747
94, -2255063.715,-536525.077,-359864.747
95, -2700187.338,-578718.249,-359202.167
96, -3039269.073,-570999.155,-359157.077
97, -2849914.415,-595782.674,-359003.401
98, -2116911.444,-536682.510,-359003.401
99, -1890680.587,-552837.813,-353020.484
