0, -8079163.706,-5811030.420,-3846895.684
1, -7559902.567,-5174306.795,-3469262.064
2, -7721028.180,-4518237.629,-2858655.448
3, -6629003.137,-4142932.753,-2356410.895
4, -5411709.872,-3704518.605,-2208978.530
5, -4798946.897,-3418175.129,-2315850.967
6, -5094250.831,-2796305.742,-2133730.108
7, -3976790.342,-2579304.939,-2044642.324
8, -3968278.148,-2486706.184,-1813125.835
9, -3655985.124,-2277409.380,-1561051.873
10, -3002762.204,-2159062.651,-1284447.306
11, -3273056.876,-1995929.331,-1284447.306
12, -2961152.284,-1817283.843,-1141759.271
13, -3286426.831,-1706648.822,-1141759.271
14, -3384141.975,-1657196.130,-1259645.352
15, -2441097.035,-1564218.267,-1128757.300
16, -2663005.361,-1499750.231,-1194702.069
17, -2202394.393,-1432476.422,-1112742.859
18, -2652257.925,-1383253.796,-1112742.859
19, -3233935.382,-1519512.029,-1099706.078
20, -3378344.341,-1475688.145,-1038865.630
21, -2384223.622,-1280713.343,-1012579.486
22, -2945591.137,-1422565.848,-1010771.850
23, -2460545.132,-1294018.409,-920488.332
24, -2523985.250,-1262903.238,-907577.360
25, -2297593.981,-1195871.570,-932333.103
26, -2102894.261,-1150777.823,-879073.841
27, -2020574.480,-1150929.992,-879073.841
28, -2483209.115,-1243863.026,-879073.841
29, -2715229.988,-1228177.713,-879073.841
30, -2464433.312,-1194078.268,-868906.030
31, -1814930.067,-1052989.427,-868906.030
32, -2214716.657,-1166163.392,-851935.383
33, -1787185.119,-1050729.229,-851935.383
34, -1987968.655,-973673.933,-832038.107
35, -1958597.415,-1054544.210,-831569.252
36, -1927787.210,-1044904.022,-821669.498
37, -2295196.544,-1066358.823,-809992.087
38, -2106738.607,-998647.503,-793135.434
39, -2083621.455,-1181050.889,-815437.878
40, -1649232.186,-991940.280,-815437.878
41, -1780819.250,-949339.312,-805957.531
42, -2581258.282,-1057814.362,-802195.092
43, -1546971.031,-940104.303,-805957.531
44, -1608482.170,-949773.748,-785521.592
45, -1853011.290,-1005240.861,-796534.277
46, -2440217.595,-973848.555,-765933.711
47, -2789078.549,-953168.564,-765933.711
48, -1899754.320,-984556.601,-745152.207
49, -1705081.120,-959447.217,-707057.695
50, -2063342.283,-946905.562,-707057.695
51, -1433102.844,-899633.021,-707057.695
52, -1891596.060,-913735.323,-707057.695
53, -1807070.922,-863644.293,-707057.695
54, -1835690.005,-872301.866,-692302.248
55, -1841148.395,-905176.267,-687600.792
56, -2707121.855,-1025013.869,-692302.248
57, -2356371.364,-918436.739,-692302.248
58, -1529969.632,-844282.214,-673723.819
59, -1726172.905,-935595.153,-673723.819
60, -2189988.520,-940798.734,-673723.819
61, -2319385.370,-881109.205,-659691.952
62, -1510346.240,-806168.223,-613044.232
63, -1553958.921,-838171.851,-613044.232
64, -1585971.543,-867511.351,-602585.247
65, -1656767.405,-905087.517,-603780.202
66, -1739303.210,-860863.633,-603780.202
67, -1302192.497,-733095.553,-590171.983
68, -1568699.740,-737806.830,-573716.083
69, -1839985.437,-878410.819,-563503.292
70, -1839985.437,-803226.462,-571557.644
71, -2121855.433,-724172.752,-561351.905
72, -1592922.713,-724603.806,-536246.575
73, -1785064.049,-718012.428,-513531.765
74, -2179931.572,-747766.980,-522158.586
75, -2179931.572,-829223.892,-513531.765
76, -1331865.530,-714466.296,-507839.291
77, -1560517.558,-682105.097,-503094.778
78, -1280240.473,-679282.177,-505704.493
79, -1613535.615,-708347.938,-503094.778
80, -1609518.345,-686012.091,-503094.778
81, -1401073.015,-671966.954,-502066.001
82, -1443684.406,-667323.071,-502066.001
83, -1382958.462,-656139.913,-500132.704
84, -1923714.752,-742647.981,-496203.071
85, -1082491.595,-646956.459,-490019.787
86, -1349667.467,-625631.517,-476332.130
87, -1333161.100,-618896.829,-474500.508
88, -1866106.486,-668293.046,-471675.774
89, -1694452.371,-648527.354,-471675.774
90, -1885647.277,-714600.370,-469062.523
91, -1342040.271,-608337.680,-441938.313
92, -1203407.288,-571894.511,-439368.098
93, -1401504.341,-597946.324,-439368.098
94, -1233200.627,-599214.503,-439368.098
95, -1480767.609,-571838.322,-439368.098
96, -1063972.391,-554773.433,-439368.098
97, -1528474.478,-594547.487,-437190.965
98, -1240949.812,-602013.913,-431781.537
99, -1795399.068,-584218.199,-431781.537
