0, -12675602.703,-8652370.844,-4758412.184
1, -12444383.537,-8819546.586,-5252177.928
2, -12761156.549,-8948560.492,-5658744.171
3, -12494880.697,-8824714.053,-4925305.876
4, -13561440.874,-8446467.406,-4349174.208
5, -13421077.629,-8843869.326,-4796590.621
6, -13011920.661,-8779264.789,-4541444.926
7, -13784471.266,-8901254.186,-5933082.659
8, -13044634.318,-8772609.760,-3767369.054
9, -13299847.105,-8844885.412,-5357889.836
10, -11772877.841,-8428258.403,-5003702.836
11, -13423507.738,-8776959.600,-5960557.691
12, -13579238.041,-8922947.073,-3997017.727
13, -15309517.238,-8587997.317,-4780419.189
14, -14470675.309,-9027932.053,-4275668.504
15, -12677002.371,-8566194.190,-5553292.192
16, -13703789.280,-8873404.300,-5224375.104
17, -14576701.202,-8842069.547,-5198705.760
18, -13185430.094,-8761786.013,-4546834.965
19, -14573961.381,-8694164.760,-5646025.800
20, -12628643.028,-8848609.199,-4909461.479
21, -14081724.969,-8878480.306,-5194862.591
22, -12548267.115,-8676810.875,-5663407.763
23, -13725623.762,-8722545.280,-5869104.406
24, -13395302.081,-8798779.880,-4821988.622
25, -14611963.383,-8813165.761,-5602982.307
26, -12924402.759,-8901357.296,-5526755.761
27, -13466533.158,-8695778.670,-4629464.959
28, -13152757.622,-8465645.959,-5188944.335
29, -13050675.907,-8660487.884,-5087654.063
30, -13419609.484,-8697254.810,-5917116.071
31, -15033560.866,-8808331.819,-4383876.431
32, -12627589.420,-8672336.655,-4851979.285
33, -13347787.264,-8821756.455,-5630518.309
34, -13762067.499,-8672145.774,-5626427.610
35, -12959325.886,-8619249.682,-5756585.827
36, -13931721.616,-8484968.546,-5216750.241
37, -13620558.480,-9014436.605,-5622080.291
38, -14759486.573,-9038621.896,-3820740.956
39, -14256222.693,-8806504.436,-5787018.908
40, -16178806.923,-8730096.517,-5359819.122
41, -13270226.103,-8771262.969,-5479957.751
42, -12568302.466,-8697878.186,-4770203.561
43, -14778870.998,-8680378.999,-4753446.314
44, -14658799.502,-8801849.001,-5231291.238
45, -13311110.467,-8728035.602,-5909819.534
46, -15368660.680,-9238964.477,-4695804.716
47, -14171358.818,-8853735.465,-5517306.959
48, -14201584.943,-8586269.156,-5301444.224
49, -12680554.747,-8698755.544,-5500959.982
50, -13912420.923,-8567560.889,-4877436.633
51, -13913770.706,-8919118.670,-5359402.718
52, -15866808.208,-8732840.421,-5796316.346
53, -13185810.376,-8852355.278,-5382620.987
54, -15055035.987,-8958922.810,-5408373.550
55, -13377092.018,-8699901.563,-5313080.028
56, -13152195.118,-8740664.416,-5466425.261
57, -12774106.122,-8881383.352,-5904755.964
58, -13251546.796,-8375411.843,-5728367.873
59, -12403886.769,-8729792.653,-4474965.842
60, -13583510.743,-8572299.755,-4319531.900
61, -14088126.188,-8529007.218,-4810013.162
62, -14460991.390,-9262358.629,-5796477.108
63, -13800249.885,-9020387.162,-5996540.061
64, -13559221.669,-8714662.066,-5759987.639
65, -15178078.244,-8840199.003,-5609195.123
66, -13057281.596,-8862957.713,-5238423.303
67, -13871858.573,-8826786.280,-4845533.291
68, -12948110.249,-8691855.925,-5378906.137
69, -13082798.370,-8679043.676,-5555555.835
70, -12504137.105,-8832704.731,-5591073.442
71, -12318717.411,-8323551.758,-5105948.775
72, -12701808.013,-8692785.065,-4326428.923
73, -14615778.805,-8515333.144,-5117369.996
74, -12161674.663,-8555301.512,-4462105.774
75, -11758126.102,-8487572.851,-3561015.461
76, -14837832.794,-8806542.102,-4505793.566
77, -13444127.332,-8593762.335,-5647005.937
78, -13323641.590,-8708084.849,-5241276.783
79, -14893586.370,-8905467.387,-5419746.071
80, -14980973.820,-8907139.990,-5043144.533
81, -12663644.140,-8376043.747,-5181302.807
82, -11887978.223,-8733385.269,-5857331.850
83, -12175278.213,-8817086.897,-4694529.744
84, -14430091.867,-8749723.542,-4934632.208
85, -11783105.522,-8813540.544,-5017078.565
86, -13701672.746,-8837486.204,-6012844.008
87, -13954809.804,-8662747.949,-4954782.370
88, -12916284.221,-8794683.629,-5324157.082
89, -13879896.232,-8654820.005,-6146154.247
90, -14165024.131,-8618010.621,-4911310.672
91, -13533833.741,-8662049.017,-4667200.442
92, -14100498.012,-8748251.119,-5293407.770
93, -13904593.922,-8309049.916,-4730330.531
94, -12336178.146,-8830801.625,-5371360.841
95, -13199260.743,-8887132.371,-5099275.774
96, -13258802.062,-8947717.159,-5662659.755
97, -13961803.748,-8890053.763,-5524877.176
98, -13702341.014,-8592259.589,-4416901.233
99, -12878398.614,-8488709.220,-5008219.315
